date,Month,Districts,10day_avg,30day_avg
01/01/2021,January,Polonnaruwa,73.1526,303.0385
01/11/2021,January,Polonnaruwa,57.8037,237.6218
1/21/2021,January,Polonnaruwa,49.2204,180.1767
02/01/2021,February,Polonnaruwa,36.8474,143.8716
02/11/2021,February,Polonnaruwa,21.419,107.4868
2/21/2021,February,Polonnaruwa,18.9638,77.2302
03/01/2021,March,Polonnaruwa,24.4974,64.8802
03/11/2021,March,Polonnaruwa,22.4037,65.8649
3/21/2021,March,Polonnaruwa,24.925,71.8261
04/01/2021,April,Polonnaruwa,31.0428,78.3716
04/11/2021,April,Polonnaruwa,35.5822,91.55
4/21/2021,April,Polonnaruwa,37.5037,104.1287
05/01/2021,May,Polonnaruwa,60.3905,133.4764
05/11/2021,May,Polonnaruwa,61.458,159.3523
5/21/2021,May,Polonnaruwa,39.2989,161.1474
06/01/2021,June,Polonnaruwa,8.0362,108.7931
06/11/2021,June,Polonnaruwa,2.4152,49.7503
6/21/2021,June,Polonnaruwa,3.5787,14.0302
07/01/2021,July,Polonnaruwa,15.0092,21.0032
07/11/2021,July,Polonnaruwa,18.1583,36.7463
7/21/2021,July,Polonnaruwa,19.1305,52.298
08/01/2021,August,Polonnaruwa,16.3287,53.6175
08/11/2021,August,Polonnaruwa,25.369,60.8282
8/21/2021,August,Polonnaruwa,28.556,70.2537
09/01/2021,September,Polonnaruwa,39.4578,93.3828
09/11/2021,September,Polonnaruwa,31.7678,99.7816
9/21/2021,September,Polonnaruwa,55.9244,127.15
10/01/2021,Octomber,Polonnaruwa,59.6463,147.3385
10/11/2021,Octomber,Polonnaruwa,89.8227,205.3934
10/21/2021,Octomber,Polonnaruwa,110.8089,260.2779
11/01/2021,November,Polonnaruwa,106.0586,306.6902
11/11/2021,November,Polonnaruwa,107.6968,324.5644
11/21/2021,November,Polonnaruwa,123.8092,337.5647
12/01/2021,December,Polonnaruwa,109.704,341.2101
12/11/2021,December,Polonnaruwa,123.2204,356.7336
12/21/2021,December,Polonnaruwa,106.6655,339.5899
01/01/2022,January,Polonnaruwa,73.1526,303.0385
01/11/2022,January,Polonnaruwa,57.8037,237.6218
1/21/2022,January,Polonnaruwa,49.2204,180.1767
02/01/2022,February,Polonnaruwa,36.8474,143.8716
02/11/2022,February,Polonnaruwa,21.419,107.4868
2/21/2022,February,Polonnaruwa,18.9638,77.2302
03/01/2022,March,Polonnaruwa,24.4974,64.8802
03/11/2022,March,Polonnaruwa,22.4037,65.8649
3/21/2022,March,Polonnaruwa,24.925,71.8261
04/01/2022,April,Polonnaruwa,31.0428,78.3716
04/11/2022,April,Polonnaruwa,35.5822,91.55
4/21/2022,April,Polonnaruwa,37.5037,104.1287
05/01/2022,May,Polonnaruwa,60.3905,133.4764
05/11/2022,May,Polonnaruwa,61.458,159.3523
5/21/2022,May,Polonnaruwa,39.2989,161.1474
06/01/2022,June,Polonnaruwa,8.0362,108.7931
06/11/2022,June,Polonnaruwa,2.4152,49.7503
6/21/2022,June,Polonnaruwa,3.5787,14.0302
07/01/2022,July,Polonnaruwa,15.0092,21.0032
07/11/2022,July,Polonnaruwa,18.1583,36.7463
7/21/2022,July,Polonnaruwa,19.1305,52.298
08/01/2022,August,Polonnaruwa,16.3287,53.6175
08/11/2022,August,Polonnaruwa,25.369,60.8282
8/21/2022,August,Polonnaruwa,28.556,70.2537
09/01/2022,September,Polonnaruwa,39.4578,93.3828
09/11/2022,September,Polonnaruwa,31.7678,99.7816
9/21/2022,September,Polonnaruwa,55.9244,127.15
10/01/2022,Octomber,Polonnaruwa,59.6463,147.3385
10/11/2022,Octomber,Polonnaruwa,89.8227,205.3934
10/21/2022,Octomber,Polonnaruwa,110.8089,260.2779
11/01/2022,November,Polonnaruwa,106.0586,306.6902
11/11/2022,November,Polonnaruwa,107.6968,324.5644
11/21/2022,November,Polonnaruwa,123.8092,337.5647
12/01/2022,December,Polonnaruwa,109.704,341.2101
12/11/2022,December,Polonnaruwa,123.2204,356.7336
12/21/2022,December,Polonnaruwa,106.6655,339.5899
01/01/2023,January,Polonnaruwa,73.1526,303.0385
01/11/2023,January,Polonnaruwa,57.8037,237.6218
1/21/2023,January,Polonnaruwa,49.2204,180.1767
02/01/2023,February,Polonnaruwa,36.8474,143.8716
02/11/2023,February,Polonnaruwa,21.419,107.4868
2/21/2023,February,Polonnaruwa,18.9638,77.2302
03/01/2023,March,Polonnaruwa,24.4974,64.8802
03/11/2023,March,Polonnaruwa,22.4037,65.8649
3/21/2023,March,Polonnaruwa,24.925,71.8261
04/01/2023,April,Polonnaruwa,31.0428,78.3716
04/11/2023,April,Polonnaruwa,35.5822,91.55
4/21/2023,April,Polonnaruwa,37.5037,104.1287
05/01/2023,May,Polonnaruwa,60.3905,133.4764
05/11/2023,May,Polonnaruwa,61.458,159.3523
5/21/2023,May,Polonnaruwa,39.2989,161.1474
06/01/2023,June,Polonnaruwa,8.0362,108.7931
06/11/2023,June,Polonnaruwa,2.4152,49.7503
6/21/2023,June,Polonnaruwa,3.5787,14.0302
07/01/2023,July,Polonnaruwa,15.0092,21.0032
07/11/2023,July,Polonnaruwa,18.1583,36.7463
7/21/2023,July,Polonnaruwa,19.1305,52.298
08/01/2023,August,Polonnaruwa,16.3287,53.6175
08/11/2023,August,Polonnaruwa,25.369,60.8282
8/21/2023,August,Polonnaruwa,28.556,70.2537
09/01/2023,September,Polonnaruwa,39.4578,93.3828
09/11/2023,September,Polonnaruwa,31.7678,99.7816
9/21/2023,September,Polonnaruwa,55.9244,127.15
10/01/2023,Octomber,Polonnaruwa,59.6463,147.3385
10/11/2023,Octomber,Polonnaruwa,89.8227,205.3934
10/21/2023,Octomber,Polonnaruwa,110.8089,260.2779
11/01/2023,November,Polonnaruwa,106.0586,306.6902
11/11/2023,November,Polonnaruwa,107.6968,324.5644
11/21/2023,November,Polonnaruwa,123.8092,337.5647
12/01/2023,December,Polonnaruwa,109.704,341.2101
12/11/2023,December,Polonnaruwa,123.2204,356.7336
12/21/2023,December,Polonnaruwa,106.6655,339.5899
01/01/2024,January,Polonnaruwa,73.1526,303.0385
01/11/2024,January,Polonnaruwa,57.8037,237.6218
1/21/2024,January,Polonnaruwa,49.2204,180.1767
02/01/2024,February,Polonnaruwa,36.8474,143.8716
02/11/2024,February,Polonnaruwa,21.419,107.4868
2/21/2024,February,Polonnaruwa,18.9638,77.2302
03/01/2024,March,Polonnaruwa,24.4974,64.8802
03/11/2024,March,Polonnaruwa,22.4037,65.8649
3/21/2024,March,Polonnaruwa,24.925,71.8261
04/01/2024,April,Polonnaruwa,31.0428,78.3716
04/11/2024,April,Polonnaruwa,35.5822,91.55
4/21/2024,April,Polonnaruwa,37.5037,104.1287
05/01/2024,May,Polonnaruwa,60.3905,133.4764
05/11/2024,May,Polonnaruwa,61.458,159.3523
5/21/2024,May,Polonnaruwa,39.2989,161.1474
06/01/2024,June,Polonnaruwa,8.0362,108.7931
06/11/2024,June,Polonnaruwa,2.4152,49.7503
6/21/2024,June,Polonnaruwa,3.5787,14.0302
07/01/2024,July,Polonnaruwa,15.0092,21.0032
07/11/2024,July,Polonnaruwa,18.1583,36.7463
7/21/2024,July,Polonnaruwa,19.1305,52.298
08/01/2024,August,Polonnaruwa,16.3287,53.6175
08/11/2024,August,Polonnaruwa,25.369,60.8282
8/21/2024,August,Polonnaruwa,28.556,70.2537
09/01/2024,September,Polonnaruwa,39.4578,93.3828
09/11/2024,September,Polonnaruwa,31.7678,99.7816
9/21/2024,September,Polonnaruwa,55.9244,127.15
10/01/2024,Octomber,Polonnaruwa,59.6463,147.3385
10/11/2024,Octomber,Polonnaruwa,89.8227,205.3934
10/21/2024,Octomber,Polonnaruwa,110.8089,260.2779
11/01/2024,November,Polonnaruwa,106.0586,306.6902
11/11/2024,November,Polonnaruwa,107.6968,324.5644
11/21/2024,November,Polonnaruwa,123.8092,337.5647
12/01/2024,December,Polonnaruwa,109.704,341.2101
12/11/2024,December,Polonnaruwa,123.2204,356.7336
12/21/2024,December,Polonnaruwa,106.6655,339.5899
01/01/2020,January,Anuradhapura,44.8227,208.8372
01/11/2020,January,Anuradhapura,33.0135,153.8562
1/21/2020,January,Anuradhapura,30.9257,108.7618
02/01/2020,February,Anuradhapura,22.1983,86.1374
02/11/2020,February,Anuradhapura,12.5689,65.6929
2/21/2020,February,Anuradhapura,11.4406,46.2078
03/01/2020,March,Anuradhapura,21.4881,45.4976
03/11/2020,March,Anuradhapura,19.8366,52.7652
3/21/2020,March,Anuradhapura,24.8003,66.125
04/01/2020,April,Anuradhapura,42.9169,87.5538
04/11/2020,April,Anuradhapura,47.7593,115.4765
4/21/2020,April,Anuradhapura,48.4973,139.1735
05/01/2020,May,Anuradhapura,48.806,145.0626
05/11/2020,May,Anuradhapura,45.8231,143.1264
5/21/2020,May,Anuradhapura,24.5864,119.2155
06/01/2020,June,Anuradhapura,4.3885,74.798
06/11/2020,June,Anuradhapura,0.3688,29.3437
6/21/2020,June,Anuradhapura,0.947,5.7043
07/01/2020,July,Anuradhapura,9.3529,10.6687
07/11/2020,July,Anuradhapura,11.027,21.3268
7/21/2020,July,Anuradhapura,13.1708,33.5506
08/01/2020,August,Anuradhapura,10.4913,34.6891
08/11/2020,August,Anuradhapura,17.6287,41.2908
8/21/2020,August,Anuradhapura,20.8935,49.0135
09/01/2020,September,Anuradhapura,31.7736,70.2957
09/11/2020,September,Anuradhapura,28.2753,80.9424
9/21/2020,September,Anuradhapura,48.981,109.0299
10/01/2020,Octomber,Anuradhapura,57.4413,134.6976
10/11/2020,Octomber,Anuradhapura,84.5896,191.0119
10/21/2020,Octomber,Anuradhapura,102.6542,244.6851
11/01/2020,November,Anuradhapura,103.5647,290.8085
11/11/2020,November,Anuradhapura,99.7709,305.9898
11/21/2020,November,Anuradhapura,106.8176,310.1532
12/01/2020,December,Anuradhapura,81.4157,288.0043
12/11/2020,December,Anuradhapura,87.9945,276.2278
12/21/2020,December,Anuradhapura,76.02,245.4302
01/01/2021,January,Anuradhapura,44.8227,208.8372
01/11/2021,January,Anuradhapura,33.0135,153.8562
1/21/2021,January,Anuradhapura,30.9257,108.7618
02/01/2021,February,Anuradhapura,22.1983,86.1374
02/11/2021,February,Anuradhapura,12.5689,65.6929
2/21/2021,February,Anuradhapura,11.4406,46.2078
03/01/2021,March,Anuradhapura,21.4881,45.4976
03/11/2021,March,Anuradhapura,19.8366,52.7652
3/21/2021,March,Anuradhapura,24.8003,66.125
04/01/2021,April,Anuradhapura,42.9169,87.5538
04/11/2021,April,Anuradhapura,47.7593,115.4765
4/21/2021,April,Anuradhapura,48.4973,139.1735
05/01/2021,May,Anuradhapura,48.806,145.0626
05/11/2021,May,Anuradhapura,45.8231,143.1264
5/21/2021,May,Anuradhapura,24.5864,119.2155
06/01/2021,June,Anuradhapura,4.3885,74.798
06/11/2021,June,Anuradhapura,0.3688,29.3437
6/21/2021,June,Anuradhapura,0.947,5.7043
07/01/2021,July,Anuradhapura,9.3529,10.6687
07/11/2021,July,Anuradhapura,11.027,21.3268
7/21/2021,July,Anuradhapura,13.1708,33.5506
08/01/2021,August,Anuradhapura,10.4913,34.6891
08/11/2021,August,Anuradhapura,17.6287,41.2908
8/21/2021,August,Anuradhapura,20.8935,49.0135
09/01/2021,September,Anuradhapura,31.7736,70.2957
09/11/2021,September,Anuradhapura,28.2753,80.9424
9/21/2021,September,Anuradhapura,48.981,109.0299
10/01/2021,Octomber,Anuradhapura,57.4413,134.6976
10/11/2021,Octomber,Anuradhapura,84.5896,191.0119
10/21/2021,Octomber,Anuradhapura,102.6542,244.6851
11/01/2021,November,Anuradhapura,103.5647,290.8085
11/11/2021,November,Anuradhapura,99.7709,305.9898
11/21/2021,November,Anuradhapura,106.8176,310.1532
12/01/2021,December,Anuradhapura,81.4157,288.0043
12/11/2021,December,Anuradhapura,87.9945,276.2278
12/21/2021,December,Anuradhapura,76.02,245.4302
01/01/2022,January,Anuradhapura,44.8227,208.8372
01/11/2022,January,Anuradhapura,33.0135,153.8562
1/21/2022,January,Anuradhapura,30.9257,108.7618
02/01/2022,February,Anuradhapura,22.1983,86.1374
02/11/2022,February,Anuradhapura,12.5689,65.6929
2/21/2022,February,Anuradhapura,11.4406,46.2078
03/01/2022,March,Anuradhapura,21.4881,45.4976
03/11/2022,March,Anuradhapura,19.8366,52.7652
3/21/2022,March,Anuradhapura,24.8003,66.125
04/01/2022,April,Anuradhapura,42.9169,87.5538
04/11/2022,April,Anuradhapura,47.7593,115.4765
4/21/2022,April,Anuradhapura,48.4973,139.1735
05/01/2022,May,Anuradhapura,48.806,145.0626
05/11/2022,May,Anuradhapura,45.8231,143.1264
5/21/2022,May,Anuradhapura,24.5864,119.2155
06/01/2022,June,Anuradhapura,4.3885,74.798
06/11/2022,June,Anuradhapura,0.3688,29.3437
6/21/2022,June,Anuradhapura,0.947,5.7043
07/01/2022,July,Anuradhapura,9.3529,10.6687
07/11/2022,July,Anuradhapura,11.027,21.3268
7/21/2022,July,Anuradhapura,13.1708,33.5506
08/01/2022,August,Anuradhapura,10.4913,34.6891
08/11/2022,August,Anuradhapura,17.6287,41.2908
8/21/2022,August,Anuradhapura,20.8935,49.0135
09/01/2022,September,Anuradhapura,31.7736,70.2957
09/11/2022,September,Anuradhapura,28.2753,80.9424
9/21/2022,September,Anuradhapura,48.981,109.0299
10/01/2022,Octomber,Anuradhapura,57.4413,134.6976
10/11/2022,Octomber,Anuradhapura,84.5896,191.0119
10/21/2022,Octomber,Anuradhapura,102.6542,244.6851
11/01/2022,November,Anuradhapura,103.5647,290.8085
11/11/2022,November,Anuradhapura,99.7709,305.9898
11/21/2022,November,Anuradhapura,106.8176,310.1532
12/01/2022,December,Anuradhapura,81.4157,288.0043
12/11/2022,December,Anuradhapura,87.9945,276.2278
12/21/2022,December,Anuradhapura,76.02,245.4302
01/01/2023,January,Anuradhapura,44.8227,208.8372
01/11/2023,January,Anuradhapura,33.0135,153.8562
1/21/2023,January,Anuradhapura,30.9257,108.7618
02/01/2023,February,Anuradhapura,22.1983,86.1374
02/11/2023,February,Anuradhapura,12.5689,65.6929
2/21/2023,February,Anuradhapura,11.4406,46.2078
03/01/2023,March,Anuradhapura,21.4881,45.4976
03/11/2023,March,Anuradhapura,19.8366,52.7652
3/21/2023,March,Anuradhapura,24.8003,66.125
04/01/2023,April,Anuradhapura,42.9169,87.5538
04/11/2023,April,Anuradhapura,47.7593,115.4765
4/21/2023,April,Anuradhapura,48.4973,139.1735
05/01/2023,May,Anuradhapura,48.806,145.0626
05/11/2023,May,Anuradhapura,45.8231,143.1264
5/21/2023,May,Anuradhapura,24.5864,119.2155
06/01/2023,June,Anuradhapura,4.3885,74.798
06/11/2023,June,Anuradhapura,0.3688,29.3437
6/21/2023,June,Anuradhapura,0.947,5.7043
07/01/2023,July,Anuradhapura,9.3529,10.6687
07/11/2023,July,Anuradhapura,11.027,21.3268
7/21/2023,July,Anuradhapura,13.1708,33.5506
08/01/2023,August,Anuradhapura,10.4913,34.6891
08/11/2023,August,Anuradhapura,17.6287,41.2908
8/21/2023,August,Anuradhapura,20.8935,49.0135
09/01/2023,September,Anuradhapura,31.7736,70.2957
09/11/2023,September,Anuradhapura,28.2753,80.9424
9/21/2023,September,Anuradhapura,48.981,109.0299
10/01/2023,Octomber,Anuradhapura,57.4413,134.6976
10/11/2023,Octomber,Anuradhapura,84.5896,191.0119
10/21/2023,Octomber,Anuradhapura,102.6542,244.6851
11/01/2023,November,Anuradhapura,103.5647,290.8085
11/11/2023,November,Anuradhapura,99.7709,305.9898
11/21/2023,November,Anuradhapura,106.8176,310.1532
12/01/2023,December,Anuradhapura,81.4157,288.0043
12/11/2023,December,Anuradhapura,87.9945,276.2278
12/21/2023,December,Anuradhapura,76.02,245.4302
01/01/2024,January,Anuradhapura,44.8227,208.8372
01/11/2024,January,Anuradhapura,33.0135,153.8562
1/21/2024,January,Anuradhapura,30.9257,108.7618
02/01/2024,February,Anuradhapura,22.1983,86.1374
02/11/2024,February,Anuradhapura,12.5689,65.6929
2/21/2024,February,Anuradhapura,11.4406,46.2078
03/01/2024,March,Anuradhapura,21.4881,45.4976
03/11/2024,March,Anuradhapura,19.8366,52.7652
3/21/2024,March,Anuradhapura,24.8003,66.125
04/01/2024,April,Anuradhapura,42.9169,87.5538
04/11/2024,April,Anuradhapura,47.7593,115.4765
4/21/2024,April,Anuradhapura,48.4973,139.1735
05/01/2024,May,Anuradhapura,48.806,145.0626
05/11/2024,May,Anuradhapura,45.8231,143.1264
5/21/2024,May,Anuradhapura,24.5864,119.2155
06/01/2024,June,Anuradhapura,4.3885,74.798
06/11/2024,June,Anuradhapura,0.3688,29.3437
6/21/2024,June,Anuradhapura,0.947,5.7043
07/01/2024,July,Anuradhapura,9.3529,10.6687
07/11/2024,July,Anuradhapura,11.027,21.3268
7/21/2024,July,Anuradhapura,13.1708,33.5506
08/01/2024,August,Anuradhapura,10.4913,34.6891
08/11/2024,August,Anuradhapura,17.6287,41.2908
8/21/2024,August,Anuradhapura,20.8935,49.0135
09/01/2024,September,Anuradhapura,31.7736,70.2957
09/11/2024,September,Anuradhapura,28.2753,80.9424
9/21/2024,September,Anuradhapura,48.981,109.0299
10/01/2024,Octomber,Anuradhapura,57.4413,134.6976
10/11/2024,Octomber,Anuradhapura,84.5896,191.0119
10/21/2024,Octomber,Anuradhapura,102.6542,244.6851
11/01/2024,November,Anuradhapura,103.5647,290.8085
11/11/2024,November,Anuradhapura,99.7709,305.9898
11/21/2024,November,Anuradhapura,106.8176,310.1532
12/01/2024,December,Anuradhapura,81.4157,288.0043
12/11/2024,December,Anuradhapura,87.9945,276.2278
12/21/2024,December,Anuradhapura,76.02,245.4302
01/01/2020,January,Trincomalee,70.5727,288.3703
01/11/2020,January,Trincomalee,53.1827,217.7297
1/21/2020,January,Trincomalee,46.8948,170.6502
02/01/2020,February,Trincomalee,32.0016,132.0791
02/11/2020,February,Trincomalee,15.2378,94.1341
2/21/2020,February,Trincomalee,12.7671,60.0064
03/01/2020,March,Trincomalee,15.9269,43.9317
03/11/2020,March,Trincomalee,11.4671,40.161
3/21/2020,March,Trincomalee,11.8703,39.2643
04/01/2020,April,Trincomalee,19.0707,42.408
04/11/2020,April,Trincomalee,21.5024,52.4434
4/21/2020,April,Trincomalee,21.7703,62.3434
05/01/2020,May,Trincomalee,33.0964,76.3691
05/11/2020,May,Trincomalee,34.602,89.4687
5/21/2020,May,Trincomalee,19.2382,86.9365
06/01/2020,June,Trincomalee,3.4209,57.261
06/11/2020,June,Trincomalee,0.9458,23.6048
6/21/2020,June,Trincomalee,2.7116,7.0783
07/01/2020,July,Trincomalee,15.8008,19.4582
07/11/2020,July,Trincomalee,16.6779,35.1904
7/21/2020,July,Trincomalee,19.1554,51.6341
08/01/2020,August,Trincomalee,15.7767,51.61
08/11/2020,August,Trincomalee,22.851,57.7831
8/21/2020,August,Trincomalee,24.1956,62.8233
09/01/2020,September,Trincomalee,27.7116,74.7582
09/11/2020,September,Trincomalee,24.8514,76.7586
9/21/2020,September,Trincomalee,40.8739,93.4369
10/01/2020,Octomber,Trincomalee,44.0309,109.7562
10/11/2020,Octomber,Trincomalee,63.3707,148.2755
10/21/2020,Octomber,Trincomalee,94.3892,201.7908
11/01/2020,November,Trincomalee,118.0787,275.8386
11/11/2020,November,Trincomalee,124.7414,337.2092
11/21/2020,November,Trincomalee,136.1369,378.957
12/01/2020,December,Trincomalee,103.8426,364.7209
12/11/2020,December,Trincomalee,123.8233,363.8028
12/21/2020,December,Trincomalee,93.9743,321.6402
01/01/2021,January,Trincomalee,70.5727,288.3703
01/11/2021,January,Trincomalee,53.1827,217.7297
1/21/2021,January,Trincomalee,46.8948,170.6502
02/01/2021,February,Trincomalee,32.0016,132.0791
02/11/2021,February,Trincomalee,15.2378,94.1341
2/21/2021,February,Trincomalee,12.7671,60.0064
03/01/2021,March,Trincomalee,15.9269,43.9317
03/11/2021,March,Trincomalee,11.4671,40.161
3/21/2021,March,Trincomalee,11.8703,39.2643
04/01/2021,April,Trincomalee,19.0707,42.408
04/11/2021,April,Trincomalee,21.5024,52.4434
4/21/2021,April,Trincomalee,21.7703,62.3434
05/01/2021,May,Trincomalee,33.0964,76.3691
05/11/2021,May,Trincomalee,34.602,89.4687
5/21/2021,May,Trincomalee,19.2382,86.9365
06/01/2021,June,Trincomalee,3.4209,57.261
06/11/2021,June,Trincomalee,0.9458,23.6048
6/21/2021,June,Trincomalee,2.7116,7.0783
07/01/2021,July,Trincomalee,15.8008,19.4582
07/11/2021,July,Trincomalee,16.6779,35.1904
7/21/2021,July,Trincomalee,19.1554,51.6341
08/01/2021,August,Trincomalee,15.7767,51.61
08/11/2021,August,Trincomalee,22.851,57.7831
8/21/2021,August,Trincomalee,24.1956,62.8233
09/01/2021,September,Trincomalee,27.7116,74.7582
09/11/2021,September,Trincomalee,24.8514,76.7586
9/21/2021,September,Trincomalee,40.8739,93.4369
10/01/2021,Octomber,Trincomalee,44.0309,109.7562
10/11/2021,Octomber,Trincomalee,63.3707,148.2755
10/21/2021,Octomber,Trincomalee,94.3892,201.7908
11/01/2021,November,Trincomalee,118.0787,275.8386
11/11/2021,November,Trincomalee,124.7414,337.2092
11/21/2021,November,Trincomalee,136.1369,378.957
12/01/2021,December,Trincomalee,103.8426,364.7209
12/11/2021,December,Trincomalee,123.8233,363.8028
12/21/2021,December,Trincomalee,93.9743,321.6402
01/01/2022,January,Trincomalee,70.5727,288.3703
01/11/2022,January,Trincomalee,53.1827,217.7297
1/21/2022,January,Trincomalee,46.8948,170.6502
02/01/2022,February,Trincomalee,32.0016,132.0791
02/11/2022,February,Trincomalee,15.2378,94.1341
2/21/2022,February,Trincomalee,12.7671,60.0064
03/01/2022,March,Trincomalee,15.9269,43.9317
03/11/2022,March,Trincomalee,11.4671,40.161
3/21/2022,March,Trincomalee,11.8703,39.2643
04/01/2022,April,Trincomalee,19.0707,42.408
04/11/2022,April,Trincomalee,21.5024,52.4434
4/21/2022,April,Trincomalee,21.7703,62.3434
05/01/2022,May,Trincomalee,33.0964,76.3691
05/11/2022,May,Trincomalee,34.602,89.4687
5/21/2022,May,Trincomalee,19.2382,86.9365
06/01/2022,June,Trincomalee,3.4209,57.261
06/11/2022,June,Trincomalee,0.9458,23.6048
6/21/2022,June,Trincomalee,2.7116,7.0783
07/01/2022,July,Trincomalee,15.8008,19.4582
07/11/2022,July,Trincomalee,16.6779,35.1904
7/21/2022,July,Trincomalee,19.1554,51.6341
08/01/2022,August,Trincomalee,15.7767,51.61
08/11/2022,August,Trincomalee,22.851,57.7831
8/21/2022,August,Trincomalee,24.1956,62.8233
09/01/2022,September,Trincomalee,27.7116,74.7582
09/11/2022,September,Trincomalee,24.8514,76.7586
9/21/2022,September,Trincomalee,40.8739,93.4369
10/01/2022,Octomber,Trincomalee,44.0309,109.7562
10/11/2022,Octomber,Trincomalee,63.3707,148.2755
10/21/2022,Octomber,Trincomalee,94.3892,201.7908
11/01/2022,November,Trincomalee,118.0787,275.8386
11/11/2022,November,Trincomalee,124.7414,337.2092
11/21/2022,November,Trincomalee,136.1369,378.957
12/01/2022,December,Trincomalee,103.8426,364.7209
12/11/2022,December,Trincomalee,123.8233,363.8028
12/21/2022,December,Trincomalee,93.9743,321.6402
01/01/2023,January,Trincomalee,70.5727,288.3703
01/11/2023,January,Trincomalee,53.1827,217.7297
1/21/2023,January,Trincomalee,46.8948,170.6502
02/01/2023,February,Trincomalee,32.0016,132.0791
02/11/2023,February,Trincomalee,15.2378,94.1341
2/21/2023,February,Trincomalee,12.7671,60.0064
03/01/2023,March,Trincomalee,15.9269,43.9317
03/11/2023,March,Trincomalee,11.4671,40.161
3/21/2023,March,Trincomalee,11.8703,39.2643
04/01/2023,April,Trincomalee,19.0707,42.408
04/11/2023,April,Trincomalee,21.5024,52.4434
4/21/2023,April,Trincomalee,21.7703,62.3434
05/01/2023,May,Trincomalee,33.0964,76.3691
05/11/2023,May,Trincomalee,34.602,89.4687
5/21/2023,May,Trincomalee,19.2382,86.9365
06/01/2023,June,Trincomalee,3.4209,57.261
06/11/2023,June,Trincomalee,0.9458,23.6048
6/21/2023,June,Trincomalee,2.7116,7.0783
07/01/2023,July,Trincomalee,15.8008,19.4582
07/11/2023,July,Trincomalee,16.6779,35.1904
7/21/2023,July,Trincomalee,19.1554,51.6341
08/01/2023,August,Trincomalee,15.7767,51.61
08/11/2023,August,Trincomalee,22.851,57.7831
8/21/2023,August,Trincomalee,24.1956,62.8233
09/01/2023,September,Trincomalee,27.7116,74.7582
09/11/2023,September,Trincomalee,24.8514,76.7586
9/21/2023,September,Trincomalee,40.8739,93.4369
10/01/2023,Octomber,Trincomalee,44.0309,109.7562
10/11/2023,Octomber,Trincomalee,63.3707,148.2755
10/21/2023,Octomber,Trincomalee,94.3892,201.7908
11/01/2023,November,Trincomalee,118.0787,275.8386
11/11/2023,November,Trincomalee,124.7414,337.2092
11/21/2023,November,Trincomalee,136.1369,378.957
12/01/2023,December,Trincomalee,103.8426,364.7209
12/11/2023,December,Trincomalee,123.8233,363.8028
12/21/2023,December,Trincomalee,93.9743,321.6402
01/01/2024,January,Trincomalee,70.5727,288.3703
01/11/2024,January,Trincomalee,53.1827,217.7297
1/21/2024,January,Trincomalee,46.8948,170.6502
02/01/2024,February,Trincomalee,32.0016,132.0791
02/11/2024,February,Trincomalee,15.2378,94.1341
2/21/2024,February,Trincomalee,12.7671,60.0064
03/01/2024,March,Trincomalee,15.9269,43.9317
03/11/2024,March,Trincomalee,11.4671,40.161
3/21/2024,March,Trincomalee,11.8703,39.2643
04/01/2024,April,Trincomalee,19.0707,42.408
04/11/2024,April,Trincomalee,21.5024,52.4434
4/21/2024,April,Trincomalee,21.7703,62.3434
05/01/2024,May,Trincomalee,33.0964,76.3691
05/11/2024,May,Trincomalee,34.602,89.4687
5/21/2024,May,Trincomalee,19.2382,86.9365
06/01/2024,June,Trincomalee,3.4209,57.261
06/11/2024,June,Trincomalee,0.9458,23.6048
6/21/2024,June,Trincomalee,2.7116,7.0783
07/01/2024,July,Trincomalee,15.8008,19.4582
07/11/2024,July,Trincomalee,16.6779,35.1904
7/21/2024,July,Trincomalee,19.1554,51.6341
08/01/2024,August,Trincomalee,15.7767,51.61
08/11/2024,August,Trincomalee,22.851,57.7831
8/21/2024,August,Trincomalee,24.1956,62.8233
09/01/2024,September,Trincomalee,27.7116,74.7582
09/11/2024,September,Trincomalee,24.8514,76.7586
9/21/2024,September,Trincomalee,40.8739,93.4369
10/01/2024,Octomber,Trincomalee,44.0309,109.7562
10/11/2024,Octomber,Trincomalee,63.3707,148.2755
10/21/2024,Octomber,Trincomalee,94.3892,201.7908
11/01/2024,November,Trincomalee,118.0787,275.8386
11/11/2024,November,Trincomalee,124.7414,337.2092
11/21/2024,November,Trincomalee,136.1369,378.957
12/01/2024,December,Trincomalee,103.8426,364.7209
12/11/2024,December,Trincomalee,123.8233,363.8028
12/21/2024,December,Trincomalee,93.9743,321.6402
01/01/2020,January,Nuwara Eliya,48.6276,206.8557
01/11/2020,January,Nuwara Eliya,45.3483,167.1437
1/21/2020,January,Nuwara Eliya,43.3046,137.2805
02/01/2020,February,Nuwara Eliya,42.1466,130.7994
02/11/2020,February,Nuwara Eliya,35.042,120.4931
2/21/2020,February,Nuwara Eliya,30.3902,107.5787
03/01/2020,March,Nuwara Eliya,38.354,103.7862
03/11/2020,March,Nuwara Eliya,47.558,116.3023
3/21/2020,March,Nuwara Eliya,55.4149,141.327
04/01/2020,April,Nuwara Eliya,72.6966,175.6695
04/11/2020,April,Nuwara Eliya,76.7408,204.8523
4/21/2020,April,Nuwara Eliya,76.8006,226.2379
05/01/2020,May,Nuwara Eliya,83.0862,236.6276
